Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI37,OUT045,846.0
FDQ12,OUT049,3750.0
FDE33,OUT046,1310.0
FDX27,OUT045,1486.0
FDM22,OUT017,982.0
NCH30,OUT019,-78.0
FDC04,OUT017,3902.0
FDO38,OUT046,1318.0
FDV52,OUT027,3398.0
FDB32,OUT013,1568.0
FDV43,OUT018,482.0
FDI24,OUT018,2530.0
FDR40,OUT017,1458.0
FDW02,OUT049,2150.0
FDE44,OUT049,902.0
FDL38,OUT046,1518.0
NCT54,OUT010,-410.0
DRJ39,OUT010,1556.0
FDW55,OUT049,4078.0
DRF13,OUT019,438.0
NCW17,OUT049,2166.0
FDP13,OUT035,854.0
FDS08,OUT018,2474.0
NCP17,OUT035,1146.0
NCO53,OUT035,2978.0
FDH19,OUT045,2690.0
FDJ04,OUT017,1992.0
FDG10,OUT049,1102.0
FDA40,OUT010,-474.0
FDI53,OUT045,2522.0
FDU09,OUT010,-954.0
FDK60,OUT045,1538.0
FDR43,OUT017,662.0
FDW22,OUT017,3606.0
DRP47,OUT010,2024.0
DRG48,OUT010,412.0
FDA14,OUT035,2474.0
FDU49,OUT013,1496.0
FDK28,OUT045,3974.0
FDT19,OUT046,2798.0
NCQ42,OUT045,1894.0
FDD03,OUT045,3622.0
NCM53,OUT013,1732.0
NCX53,OUT045,2142.0
FDV14,OUT027,2894.0
NCZ54,OUT017,2612.0
FDB39,OUT013,952.0
DRC24,OUT046,2470.0
FDY36,OUT013,1248.0
FDN01,OUT035,2950.0
DRH25,OUT046,902.0
FDV08,OUT046,774.0
NCP53,OUT049,3862.0
FDU52,OUT010,582.0
NCI42,OUT045,3170.0
FDZ14,OUT035,2114.0
FDF11,OUT046,3870.0
FDQ13,OUT018,1102.0
FDO32,OUT010,-1154.0
DRJ37,OUT018,2130.0
FDY43,OUT046,2686.0
NCT41,OUT017,2488.0
NCV17,OUT045,2014.0
FDM04,OUT027,2414.0
DRB48,OUT018,390.0
FDM24,OUT013,2496.0
FDT37,OUT049,4126.0
NCO05,OUT010,-382.0
FDL13,OUT046,3758.0
FDL15,OUT017,2520.0
FDB11,OUT018,3234.0
FDL14,OUT019,666.0
FDY10,OUT019,-26.0
FDJ40,OUT049,1934.0
NCW18,OUT046,3734.0
NCY06,OUT013,2052.0
DRE13,OUT018,1090.0
FDA26,OUT045,3394.0
NCE19,OUT010,-1090.0
FDE33,OUT035,1490.0
DRL59,OUT027,2370.0
FDY07,OUT046,790.0
FDF57,OUT018,2458.0
FDM58,OUT035,1950.0
FDP26,OUT027,3150.0
FDY32,OUT046,2638.0
FDD51,OUT010,-1126.0
FDU22,OUT018,1610.0
FDZ49,OUT018,3238.0
NCI42,OUT017,3348.0
FDT04,OUT027,2142.0
NCU41,OUT045,2906.0
FDS56,OUT045,4114.0
NCN42,OUT017,2408.0
FDK34,OUT046,3790.0
FDB03,OUT017,3898.0
DRJ25,OUT035,942.0
FDT25,OUT027,3478.0
FDN20,OUT013,2712.0
FDP09,OUT013,3408.0
FDM20,OUT019,1982.0
NCG55,OUT046,1830.0
NCP14,OUT045,1558.0
NCH06,OUT046,3862.0
FDV52,OUT013,1944.0
NCL07,OUT035,802.0
DRJ11,OUT027,4498.0
DRO59,OUT013,1236.0
FDW15,OUT010,474.0
NCQ30,OUT035,2054.0
NCN54,OUT019,-662.0
FDY01,OUT027,3374.0
FDX39,OUT035,3554.0
FDH53,OUT027,2878.0
FDA57,OUT035,854.0
NCC07,OUT010,-230.0
FDU28,OUT013,3040.0
FDK36,OUT010,-1090.0
FDR36,OUT018,470.0
NCQ17,OUT035,2558.0
FDS28,OUT019,-918.0
FDE08,OUT045,2290.0
FDU22,OUT046,1942.0
FDG41,OUT045,1718.0
FDO31,OUT010,-602.0
FDM21,OUT019,2174.0
FDU40,OUT017,3138.0
FDV36,OUT018,1726.0
FDT10,OUT027,2510.0
FDX38,OUT045,762.0
NCU30,OUT027,4058.0
NCV06,OUT049,3142.0
FDT16,OUT035,4314.0
NCP41,OUT027,3202.0
FDZ56,OUT017,2770.0
FDC22,OUT035,3210.0
FDU10,OUT035,838.0
FDS46,OUT045,1842.0
FDO08,OUT049,2790.0
NCV42,OUT018,1434.0
FDP33,OUT035,4146.0
FDJ12,OUT046,3334.0
FDH04,OUT045,1410.0
NCU54,OUT013,3324.0
FDO36,OUT010,942.0
FDT37,OUT027,5534.0
FDD14,OUT010,1002.0
FDA16,OUT013,3520.0
NCS42,OUT019,-406.0
FDP10,OUT019,-202.0
FDQ28,OUT049,2590.0
FDK57,OUT010,6.0
FDK02,OUT013,1920.0
FDW47,OUT018,1646.0
NCC42,OUT018,1894.0
FDQ37,OUT018,2770.0
FDL40,OUT046,1566.0
DRE13,OUT010,-484.0
FDQ34,OUT027,3158.0
NCB54,OUT046,2046.0
FDS48,OUT049,2502.0
FDO15,OUT045,1146.0
NCT30,OUT013,756.0
FDU49,OUT027,2918.0
FDE21,OUT046,1878.0
FDS49,OUT019,-594.0
FDT38,OUT027,2878.0
FDZ01,OUT045,1614.0
FDC41,OUT035,1370.0
DRG13,OUT010,668.0
NCZ42,OUT018,3414.0
NCM07,OUT045,1270.0
NCV17,OUT018,1770.0
DRK39,OUT035,1474.0
FDS37,OUT018,1546.0
FDV12,OUT019,-270.0
NCG19,OUT018,3374.0
FDS51,OUT013,1064.0
NCO14,OUT046,726.0
FDC38,OUT046,2158.0
FDN15,OUT046,2270.0
NCH42,OUT013,3596.0
FDQ22,OUT046,678.0
FDC05,OUT013,3152.0
FDZ31,OUT013,3096.0
DRJ23,OUT049,3126.0
FDC52,OUT035,2602.0
DRD12,OUT010,-484.0
FDV55,OUT017,2408.0
FDD32,OUT046,1390.0
FDR01,OUT049,3334.0
FDY08,OUT019,370.0
FDQ45,OUT045,2902.0
DRN11,OUT027,3770.0
NCS05,OUT018,1822.0
FDY32,OUT035,2722.0
NCD31,OUT045,2518.0
NCE06,OUT049,2646.0
NCP14,OUT046,1638.0
NCF18,OUT019,1122.0
FDF14,OUT018,2118.0
FDB22,OUT017,2542.0
NCH54,OUT049,2622.0
FDU27,OUT035,990.0
FDS58,OUT027,4062.0
NCU29,OUT035,2418.0
FDJ57,OUT013,3024.0
FDL56,OUT049,1502.0
FDH60,OUT035,3278.0
FDN24,OUT018,586.0
FDD02,OUT017,2014.0
FDP15,OUT017,4150.0
FDB28,OUT027,4622.0
DRC49,OUT045,2218.0
NCG30,OUT018,1634.0
FDJ14,OUT049,1446.0
FDL52,OUT045,594.0
NCG19,OUT027,5138.0
NCN41,OUT035,2090.0
FDW22,OUT013,3600.0
FDI02,OUT013,1856.0
FDV51,OUT045,2554.0
FDV48,OUT046,1358.0
NCL17,OUT019,354.0
FDP46,OUT045,1370.0
FDU10,OUT045,574.0
FDT37,OUT010,2134.0
FDI27,OUT035,970.0
FDN51,OUT046,4190.0
FDW07,OUT035,1582.0
FDN45,OUT049,3638.0
DRN37,OUT027,4114.0
DRF48,OUT049,3094.0
FDP38,OUT019,-1002.0
NCX18,OUT027,4570.0
FDK45,OUT018,1550.0
FDZ37,OUT049,1558.0
FDS50,OUT018,3238.0
NCR54,OUT018,2762.0
NCS17,OUT035,1634.0
FDV31,OUT046,2846.0
DRE27,OUT017,1612.0
FDN60,OUT013,2560.0
FDK26,OUT013,3008.0
FDX37,OUT018,1322.0
FDW31,OUT046,3198.0
FDX26,OUT018,2614.0
DRL49,OUT019,398.0
FDU49,OUT017,1528.0
FDY58,OUT046,3646.0
FDN03,OUT045,3890.0
NCV06,OUT010,1098.0
FDH53,OUT045,1310.0
FDG31,OUT018,790.0
NCC06,OUT045,1958.0
FDS13,OUT049,4294.0
FDP16,OUT035,4046.0
FDA35,OUT013,2008.0
DRP47,OUT018,3682.0
FDY28,OUT010,1514.0
FDY20,OUT035,1650.0
NCH30,OUT017,1836.0
NCR29,OUT019,-958.0
NCP05,OUT013,2388.0
NCF30,OUT019,74.0
FDA08,OUT035,2818.0
FDN51,OUT027,5646.0
FDH12,OUT046,1742.0
FDY39,OUT017,3014.0
NCO53,OUT045,2778.0
FDB40,OUT046,2390.0
FDH02,OUT049,1606.0
FDY11,OUT027,2590.0
FDQ09,OUT019,-42.0
FDP16,OUT013,3936.0
NCF55,OUT018,262.0
FDY09,OUT027,4310.0
FDY39,OUT045,2850.0
NCU53,OUT049,2694.0
NCT41,OUT049,2510.0
FDJ45,OUT046,638.0
FDR28,OUT013,2672.0
FDN08,OUT013,1968.0
FDJ07,OUT049,1958.0
FDZ09,OUT027,4102.0
FDQ14,OUT017,2482.0
FDY12,OUT027,2358.0
FDK57,OUT046,1958.0
FDD20,OUT049,2094.0
FDS36,OUT018,1530.0
FDI40,OUT049,1790.0
FDJ40,OUT045,1734.0
FDE08,OUT013,2376.0
DRK01,OUT013,1572.0
FDC58,OUT049,846.0
FDE50,OUT046,3062.0
FDX48,OUT035,2618.0
DRM35,OUT018,2514.0
FDG41,OUT013,1816.0
FDB52,OUT046,4070.0
FDV19,OUT045,2486.0
DRG48,OUT017,2388.0
FDI26,OUT013,2896.0
FDU11,OUT019,70.0
FDF59,OUT019,182.0
FDR07,OUT049,1678.0
NCE06,OUT017,2616.0
FDE10,OUT046,2174.0
NCO55,OUT046,1734.0
FDZ13,OUT013,904.0
FDT50,OUT017,1674.0
FDH12,OUT010,-226.0
FDD21,OUT045,1834.0
NCM05,OUT013,4140.0
FDK04,OUT013,1008.0
FDN33,OUT017,1664.0
NCM18,OUT010,-930.0
DRC25,OUT049,1494.0
FDT47,OUT017,1682.0
FDD45,OUT027,3038.0
NCD07,OUT018,1498.0
NCY54,OUT010,774.0
FDL12,OUT049,1142.0
FDL02,OUT017,1806.0
FDC60,OUT035,1634.0
FDR37,OUT017,2990.0
FDY16,OUT017,3046.0
FDU26,OUT045,1890.0
FDN24,OUT013,904.0
FDH44,OUT013,2448.0
FDE23,OUT010,-1098.0
FDW60,OUT017,2922.0
FDQ55,OUT049,2030.0
FDV32,OUT027,2510.0
FDV03,OUT010,566.0
FDY14,OUT010,2278.0
NCL55,OUT027,5450.0
DRF25,OUT017,734.0
FDX03,OUT046,814.0
FDF40,OUT045,3878.0
FDX24,OUT010,-426.0
FDA25,OUT049,1806.0
FDH21,OUT018,2234.0
FDB47,OUT010,1410.0
FDT34,OUT019,-202.0
FDS39,OUT010,342.0
NCU05,OUT046,1270.0
FDE02,OUT049,1614.0
FDL25,OUT035,1646.0
FDC50,OUT049,1622.0
FDZ32,OUT049,1870.0
FDV14,OUT045,1338.0
FDR07,OUT045,1486.0
FDB26,OUT049,1030.0
NCR50,OUT045,2326.0
FDP01,OUT018,2190.0
FDH57,OUT045,2014.0
FDM60,OUT027,2206.0
FDA45,OUT017,2842.0
FDU55,OUT017,4170.0
FDH40,OUT035,1530.0
FDG40,OUT019,-1282.0
FDT12,OUT049,3694.0
DRL59,OUT045,806.0
FDT47,OUT018,1342.0
FDI60,OUT017,1192.0
DRF51,OUT027,2106.0
NCK31,OUT049,934.0
FDB08,OUT045,2478.0
FDM44,OUT035,1790.0
FDD46,OUT018,2118.0
FDR27,OUT019,250.0
FDV56,OUT010,-118.0
FDM02,OUT049,1550.0
FDU45,OUT018,1558.0
FDZ10,OUT017,2094.0
NCK31,OUT010,-1110.0
FDR27,OUT035,2322.0
FDF33,OUT013,1776.0
FDJ36,OUT046,1726.0
FDP33,OUT049,4134.0
FDG17,OUT046,3934.0
FDG47,OUT027,5646.0
NCW29,OUT046,2046.0
DRH59,OUT017,1254.0
FDR32,OUT017,3740.0
FDP48,OUT035,3070.0
FDG17,OUT035,4050.0
DRJ59,OUT017,760.0
FDY48,OUT027,3166.0
FDB02,OUT046,2846.0
FDN10,OUT019,30.0
NCD55,OUT035,826.0
FDX34,OUT013,1984.0
FDZ38,OUT045,2646.0
DRF37,OUT049,4238.0
DRL47,OUT019,126.0
FDL27,OUT035,1210.0
NCP53,OUT035,3850.0
FDT03,OUT019,1070.0
FDJ28,OUT035,3194.0
FDF40,OUT018,3662.0
FDA32,OUT035,3578.0
NCP02,OUT017,1016.0
FDZ31,OUT045,3022.0
NCQ29,OUT013,4116.0
FDP57,OUT010,-222.0
FDL32,OUT027,3334.0
DRB01,OUT035,3170.0
FDJ40,OUT046,1830.0
FDO24,OUT018,2214.0
FDO11,OUT018,3658.0
FDA56,OUT035,2082.0
FDF02,OUT045,1606.0
FDA10,OUT013,1976.0
NCI55,OUT017,2008.0
FDZ40,OUT010,-1026.0
FDV08,OUT049,830.0
FDN48,OUT013,1488.0
FDU57,OUT017,2510.0
DRF49,OUT013,1852.0
FDS02,OUT035,3254.0
FDS43,OUT046,2982.0
FDT16,OUT013,4152.0
FDX19,OUT027,5182.0
FDK15,OUT046,1614.0
DRA12,OUT049,2358.0
FDY35,OUT017,890.0
NCU42,OUT013,2684.0
FDD26,OUT013,2992.0
FDR11,OUT018,2286.0
NCP53,OUT045,3666.0
FDP34,OUT045,2406.0
NCV41,OUT019,-126.0
FDN20,OUT018,2366.0
FDZ16,OUT018,2782.0
FDZ28,OUT049,2182.0
NCL55,OUT013,3988.0
NCJ17,OUT046,1350.0
FDT37,OUT046,4062.0
FDV51,OUT049,2790.0
FDZ28,OUT035,2246.0
FDN27,OUT013,1920.0
FDS14,OUT019,654.0
FDZ58,OUT045,1886.0
FDD46,OUT046,2486.0
FDJ03,OUT035,990.0
FDU03,OUT010,970.0
FDA33,OUT027,3870.0
NCW53,OUT035,3142.0
NCC55,OUT017,676.0
FDP52,OUT019,1802.0
FDE39,OUT049,2046.0
FDB44,OUT035,3482.0
FDG59,OUT013,672.0
FDI05,OUT013,1264.0
FDF59,OUT045,1974.0
FDM39,OUT019,998.0
FDB14,OUT013,1536.0
NCS05,OUT019,258.0
DRJ35,OUT045,934.0
FDO31,OUT019,-526.0
FDA31,OUT046,2774.0
FDX40,OUT049,766.0
FDW56,OUT045,2962.0
FDH09,OUT018,562.0
FDA52,OUT019,954.0
FDF20,OUT019,1278.0
FDE40,OUT046,1062.0
NCU17,OUT046,1598.0
NCP14,OUT035,1810.0
FDN25,OUT027,2454.0
FDU39,OUT049,1102.0
NCM05,OUT017,4224.0
FDU07,OUT017,2466.0
FDF28,OUT049,2174.0
FDR57,OUT049,2686.0
FDJ33,OUT013,2032.0
DRH23,OUT035,1038.0
FDQ52,OUT046,3942.0
DRK13,OUT035,3250.0
FDP09,OUT046,3382.0
FDR08,OUT027,3262.0
FDV50,OUT045,1874.0
FDT13,OUT049,3134.0
FDJ27,OUT027,3142.0
FDH21,OUT046,2526.0
FDW14,OUT027,2958.0
FDL52,OUT049,822.0
FDW28,OUT017,3194.0
FDL40,OUT049,1694.0
FDE24,OUT046,2286.0
FDX35,OUT049,3750.0
FDP46,OUT017,1512.0
FDX56,OUT045,3222.0
FDQ45,OUT049,3102.0
FDK50,OUT027,4062.0
FDY26,OUT045,3306.0
FDQ09,OUT017,1918.0
FDN39,OUT049,2838.0
FDP13,OUT017,798.0
FDR51,OUT013,2440.0
FDZ49,OUT010,1558.0
FDL28,OUT018,3378.0
FDZ10,OUT035,2158.0
FDK38,OUT013,2392.0
DRL49,OUT027,3770.0
FDR15,OUT013,2512.0
FDQ24,OUT035,4118.0
FDD56,OUT013,2864.0
NCR42,OUT046,558.0
FDH52,OUT045,1006.0
FDH57,OUT019,230.0
FDR15,OUT010,622.0
FDJ34,OUT035,2182.0
FDW37,OUT035,1630.0
FDQ23,OUT018,1342.0
FDP34,OUT013,2536.0
FDE04,OUT027,4406.0
FDC48,OUT045,1246.0
FDA47,OUT019,730.0
FDI35,OUT018,2562.0
NCV05,OUT013,2484.0
FDR28,OUT045,2542.0
FDH31,OUT017,1718.0
FDP59,OUT019,-150.0
FDS19,OUT018,986.0
FDM60,OUT045,658.0
FDJ44,OUT018,2482.0
DRH51,OUT017,1472.0
DRC25,OUT017,1456.0
DRE25,OUT013,1524.0
NCX05,OUT049,1918.0
FDR11,OUT017,2626.0
DRP47,OUT045,3854.0
DRC49,OUT019,414.0
FDQ47,OUT027,2134.0
FDL20,OUT013,1808.0
FDM34,OUT035,2238.0
NCN55,OUT013,3772.0
FDD41,OUT035,1858.0
FDE52,OUT049,1614.0
NCT18,OUT019,946.0
FDJ32,OUT018,690.0
FDE16,OUT046,3358.0
FDZ09,OUT045,2510.0
DRZ11,OUT046,2022.0
FDK41,OUT049,1502.0
FDE56,OUT049,1142.0
FDH34,OUT013,2984.0
DRI49,OUT013,1308.0
DRI59,OUT046,3574.0
DRC36,OUT049,2902.0
FDS15,OUT019,-134.0
FDI07,OUT018,2850.0
FDZ15,OUT018,1614.0
NCX41,OUT027,4802.0
NCO29,OUT019,754.0
FDF57,OUT013,2744.0
FDI33,OUT035,1622.0
DRJ47,OUT049,2846.0
FDB34,OUT046,1430.0
FDY22,OUT027,3798.0
DRL11,OUT017,2596.0
FDY46,OUT035,3142.0
FDG17,OUT013,3912.0
FDE52,OUT018,1182.0
DRP47,OUT027,5434.0
FDO01,OUT010,174.0
FDL09,OUT046,2742.0
FDR57,OUT013,2584.0
DRD37,OUT035,946.0
FDQ36,OUT027,2174.0
FDL33,OUT049,3222.0
FDL48,OUT045,786.0
FDL28,OUT049,3798.0
NCN29,OUT046,790.0
FDO13,OUT035,2782.0
FDB38,OUT045,2538.0
FDI36,OUT035,3294.0
FDI58,OUT035,1658.0
FDH22,OUT018,1750.0
FDQ27,OUT013,1760.0
FDT33,OUT046,2702.0
FDC56,OUT045,1822.0
FDF14,OUT046,2494.0
FDQ39,OUT017,3126.0
NCM43,OUT017,2672.0
FDS46,OUT035,2110.0
FDI22,OUT049,3390.0
NCE43,OUT045,2586.0
FDZ36,OUT010,1066.0
FDR13,OUT019,42.0
FDP46,OUT018,1146.0
FDW56,OUT019,1174.0
FDB40,OUT017,2450.0
FDM28,OUT018,2546.0
FDV49,OUT013,4208.0
NCS53,OUT018,2154.0
FDO03,OUT049,3774.0
FDT15,OUT035,3098.0
FDD33,OUT049,3750.0
FDX13,OUT017,4042.0
FDH60,OUT013,3184.0
DRH51,OUT046,1406.0
NCL07,OUT049,798.0
FDW51,OUT045,3334.0
FDF21,OUT019,1154.0
FDH26,OUT019,418.0
FDJ03,OUT049,990.0
FDU35,OUT017,1660.0
DRL01,OUT018,3390.0
FDE59,OUT045,554.0
FDI60,OUT035,1238.0
DRH39,OUT035,1386.0
FDK36,OUT049,950.0
FDN52,OUT045,1330.0
FDU12,OUT017,4266.0
NCT05,OUT027,5498.0
FDS37,OUT027,3382.0
FDK24,OUT017,854.0
DRF36,OUT013,3060.0
FDN46,OUT010,-278.0
NCN06,OUT045,2458.0
FDD59,OUT035,1494.0
FDM14,OUT045,1694.0
FDO10,OUT018,686.0
FDU35,OUT013,1608.0
NCA30,OUT018,2646.0
NCO41,OUT049,1662.0
FDI24,OUT046,2814.0
FDZ16,OUT046,3094.0
FDV47,OUT046,1366.0
FDV16,OUT045,550.0
FDZ22,OUT035,1478.0
FDO20,OUT010,2098.0
FDW38,OUT013,976.0
FDW52,OUT045,2574.0
FDT43,OUT019,-1002.0
NCS29,OUT045,4058.0
NCC31,OUT017,2516.0
FDA21,OUT017,3050.0
FDQ55,OUT046,1934.0
NCE54,OUT049,1326.0
FDD45,OUT017,1590.0
NCP17,OUT017,1104.0
FDR47,OUT035,3202.0
DRM35,OUT013,2828.0
FDR47,OUT019,1206.0
FDX19,OUT010,1766.0
FDV22,OUT027,4022.0
FDQ46,OUT027,3278.0
DRO47,OUT045,1706.0
FDB44,OUT010,1430.0
FDN02,OUT010,1326.0
FDW10,OUT045,2694.0
FDJ41,OUT019,2286.0
FDM50,OUT046,1030.0
FDW10,OUT035,2954.0
FDY48,OUT049,1766.0
NCE30,OUT027,4810.0
FDO04,OUT045,870.0
FDQ26,OUT010,-926.0
NCX29,OUT018,1990.0
FDE39,OUT046,1918.0
NCR54,OUT027,4530.0
NCP55,OUT027,2402.0
FDX22,OUT017,3470.0
FDI05,OUT035,1378.0
FDC51,OUT027,3534.0
FDC10,OUT013,1976.0
FDJ46,OUT045,2694.0
FDV10,OUT010,-1138.0
FDX12,OUT027,5366.0
FDL43,OUT019,-586.0
DRB13,OUT046,3062.0
FDF59,OUT027,3542.0
FDT35,OUT049,2814.0
NCJ19,OUT035,1062.0
FDT35,OUT018,2434.0
FDI48,OUT046,894.0
DRC24,OUT019,566.0
NCZ05,OUT017,1704.0
FDJ57,OUT049,3094.0
FDX11,OUT017,3010.0
FDE09,OUT035,1934.0
NCK06,OUT049,2022.0
DRE37,OUT017,3078.0
FDV56,OUT046,1774.0
FDY43,OUT017,2734.0
FDV35,OUT013,2464.0
FDF05,OUT019,2270.0
FDA36,OUT035,3066.0
FDS13,OUT027,5630.0
FDU47,OUT013,2320.0
FDI36,OUT010,1222.0
FDH48,OUT046,1430.0
FDZ14,OUT013,2016.0
FDS46,OUT013,2008.0
FDE21,OUT017,1980.0
FDA26,OUT049,3638.0
FDV12,OUT046,1670.0
FDL46,OUT019,-2.0
FDN57,OUT013,2312.0
NCJ18,OUT017,1912.0
FDO36,OUT045,2770.0
FDX55,OUT018,3118.0
FDT25,OUT019,110.0
FDD16,OUT049,1342.0
NCX18,OUT013,3108.0
NCG55,OUT018,1510.0
NCV18,OUT049,1422.0
NCS18,OUT035,1842.0
FDC37,OUT045,1650.0
FDE47,OUT046,2014.0
DRG49,OUT019,1998.0
FDC39,OUT049,3382.0
FDH24,OUT019,678.0
FDV39,OUT027,4646.0
NCL17,OUT045,2166.0
NCY53,OUT035,1930.0
FDH52,OUT013,1112.0
NCD19,OUT018,566.0
FDI44,OUT046,1262.0
DRD49,OUT027,5218.0
FDN08,OUT035,2086.0
FDO20,OUT027,5502.0
FDY02,OUT046,4182.0
FDX23,OUT045,1438.0
FDX01,OUT017,1950.0
FDH20,OUT027,3094.0
NCX41,OUT017,3404.0
FDD21,OUT027,3382.0
DRH11,OUT019,-978.0
DRE60,OUT018,3234.0
FDB10,OUT013,3776.0
FDH38,OUT013,1928.0
NCL07,OUT018,330.0
FDD48,OUT046,1854.0
NCT54,OUT027,2954.0
FDF32,OUT027,4638.0
DRH51,OUT045,1334.0
DRG03,OUT035,2610.0
NCY42,OUT019,394.0
FDH32,OUT017,1614.0
NCJ06,OUT027,3394.0
FDH47,OUT027,3078.0
FDZ08,OUT018,1062.0
FDK16,OUT017,1616.0
DRG01,OUT018,930.0
NCM53,OUT027,3146.0
NCB07,OUT035,3226.0
NCZ06,OUT035,4098.0
FDU48,OUT049,2206.0
NCB55,OUT027,2410.0
FDP15,OUT013,4104.0
FDF17,OUT046,3134.0
NCN06,OUT049,2694.0
DRM48,OUT018,334.0
FDH10,OUT046,3062.0
FDC60,OUT018,1158.0
FDE35,OUT018,706.0
DRI23,OUT013,2588.0
NCR38,OUT013,3980.0
FDP04,OUT035,1182.0
NCW17,OUT045,1978.0
FDX34,OUT017,2038.0
NCK53,OUT045,1474.0
NCO54,OUT010,-1018.0
NCH55,OUT046,2030.0
FDT44,OUT027,3366.0
DRG49,OUT046,3846.0
FDX46,OUT010,-926.0
DRG36,OUT049,2814.0
FDU37,OUT049,1462.0
FDK10,OUT049,3038.0
DRF37,OUT027,5602.0
FDC44,OUT035,1934.0
FDP15,OUT046,4078.0
FDZ27,OUT027,2334.0
FDY22,OUT019,426.0
DRG51,OUT035,2782.0
FDN58,OUT045,3650.0
FDW01,OUT049,2566.0
FDX24,OUT018,1222.0
FDO51,OUT017,844.0
FDJ52,OUT027,4070.0
NCY06,OUT010,114.0
FDE20,OUT018,2422.0
FDT23,OUT010,-642.0
FDQ51,OUT046,894.0
FDE35,OUT046,1054.0
FDB46,OUT013,3424.0
NCG19,OUT035,3774.0
NCL06,OUT018,3770.0
FDT36,OUT019,-1274.0
FDC56,OUT049,2046.0
FDJ26,OUT049,3542.0
FDZ59,OUT017,2788.0
FDV11,OUT027,4326.0
FDR13,OUT010,-22.0
FDI15,OUT018,3846.0
FDF47,OUT018,3230.0
NCB54,OUT019,170.0
NCK19,OUT027,4498.0
FDX16,OUT017,2492.0
FDL50,OUT045,1982.0
NCE31,OUT035,690.0
DRJ01,OUT049,2670.0
FDE22,OUT013,2584.0
FDY20,OUT019,-390.0
NCO14,OUT045,642.0
NCR50,OUT017,2468.0
DRM47,OUT017,3106.0
FDO27,OUT010,-366.0
FDJ20,OUT027,3518.0
NCX17,OUT013,3684.0
FDG59,OUT049,750.0
FDD52,OUT045,1686.0
FDO48,OUT017,3636.0
FDC59,OUT019,-782.0
FDS15,OUT018,1474.0
FDB47,OUT035,3474.0
FDV14,OUT019,-450.0
FDB27,OUT013,3128.0
FDA35,OUT035,2170.0
FDN51,OUT018,3870.0
FDO39,OUT019,1034.0
FDB28,OUT049,3238.0
DRJ25,OUT046,830.0
FDH46,OUT027,3150.0
FDI10,OUT045,2694.0
FDU21,OUT018,306.0
FDD09,OUT049,2982.0
FDD10,OUT046,2910.0
FDN31,OUT010,1114.0
FDA46,OUT018,2802.0
FDM56,OUT046,1758.0
FDF11,OUT010,1914.0
FDS32,OUT018,1982.0
NCM06,OUT013,2420.0
FDZ26,OUT045,3726.0
FDO01,OUT013,2152.0
FDJ46,OUT049,2886.0
FDG26,OUT019,2206.0
FDZ38,OUT035,2918.0
NCO55,OUT013,1676.0
FDT60,OUT035,2126.0
FDW37,OUT049,1582.0
NCK42,OUT018,3066.0
FDA45,OUT046,2790.0
FDW55,OUT018,3706.0
FDY44,OUT017,3234.0
FDQ31,OUT017,1514.0
FDM09,OUT049,2862.0
FDH12,OUT018,1390.0
NCQ43,OUT035,1866.0
FDT33,OUT035,2838.0
NCT41,OUT018,2062.0
DRJ25,OUT010,-1116.0
NCQ41,OUT046,3110.0
NCN17,OUT049,1710.0
DRO35,OUT027,3378.0
FDU27,OUT018,534.0
FDY43,OUT027,4182.0
FDG46,OUT035,2046.0
DRL49,OUT018,1986.0
NCB55,OUT049,1022.0
FDK28,OUT049,4206.0
FDO49,OUT045,790.0
FDT03,OUT013,2928.0
FDW33,OUT027,3174.0
FDR02,OUT035,1926.0
FDF50,OUT013,3160.0
FDA40,OUT018,1170.0
NCT53,OUT018,2290.0
FDY60,OUT035,2454.0
FDP44,OUT027,3182.0
NCQ50,OUT045,3274.0
NCC30,OUT017,2876.0
FDQ60,OUT018,1666.0
FDG41,OUT046,1814.0
FDQ03,OUT046,3798.0
FDM03,OUT045,1630.0
FDZ51,OUT018,1250.0
DRF51,OUT035,774.0
FDF39,OUT017,4252.0
FDW52,OUT035,2782.0
FDY22,OUT049,2454.0
FDG14,OUT013,2456.0
FDA57,OUT017,762.0
FDL45,OUT019,166.0
FDX28,OUT046,1582.0
NCQ54,OUT013,2700.0
FDH40,OUT045,1262.0
FDU52,OUT035,2650.0
FDT60,OUT010,58.0
FDK08,OUT045,1558.0
FDN04,OUT049,3006.0
FDE50,OUT013,3048.0
FDI16,OUT049,990.0
FDM50,OUT049,1158.0
NCV30,OUT049,1110.0
FDT44,OUT013,1888.0
FDY60,OUT013,2392.0
FDT56,OUT017,1084.0
FDV58,OUT018,2782.0
FDU04,OUT013,2016.0
NCN05,OUT027,4394.0
FDI53,OUT018,2298.0
FDD34,OUT046,2638.0
FDW47,OUT027,3478.0
FDT51,OUT027,3326.0
FDO27,OUT013,1600.0
NCQ18,OUT018,1286.0
NCW05,OUT013,1732.0
FDI15,OUT010,2238.0
NCH43,OUT010,1470.0
FDT40,OUT049,2126.0
NCG19,OUT017,3700.0
NCM30,OUT035,798.0
FDB38,OUT017,2642.0
FDB22,OUT046,2462.0
FDC58,OUT046,766.0
NCI29,OUT013,2236.0
FDA23,OUT010,-302.0
DRG48,OUT013,2324.0
FDV21,OUT013,2016.0
NCG18,OUT019,-254.0
FDG40,OUT045,522.0
FDU24,OUT018,1254.0
